# SpineSense sample excerpt - 10 s, imu_i3c_xyz_sflp firmware (raw + on-chip SFLP quaternion).
# Bench recording by the author. Contains no study-participant data.
# Columns: t_ms imu position addr ax_mg ay_mg az_mg gx_dps gy_dps gz_dps qw qx qy qz
225	IMU0	POSITION_0_EXTRA	0x32	-934.5	149.8	280.1	-0.42	1.33	0.91	0.78467	-0.02487	0.59912	0.15991
225	IMU1	PARENT_BOTTOM_FIXED	0x33	-61.0	-915.5	416.8	-0.07	-0.70	0.07	0.18359	-0.08508	0.53516	-0.82031
225	IMU2	CHILD_TOP_MOVING	0x34	36.1	-976.5	-247.4	-0.91	-0.63	-1.26	-0.06647	0.11884	-0.77930	0.61133
225	IMU3	POSITION_3_EXTRA	0x35	136.2	-959.9	-258.6	0.49	-1.12	-1.05	-0.01910	0.14258	-0.78027	0.60889
225	IMU4	POSITION_4_EXTRA	0x36	157.1	-985.3	112.7	0.70	-0.56	-0.91	0.19299	-0.06580	-0.66064	0.72217
234	IMU0	POSITION_0_EXTRA	0x32	-936.0	149.8	280.1	-0.63	1.68	0.84	0.78467	-0.02489	0.59961	0.16003
234	IMU1	PARENT_BOTTOM_FIXED	0x33	-61.5	-915.5	417.7	0.00	-0.70	0.07	0.18372	-0.08508	0.53516	-0.82031
234	IMU2	CHILD_TOP_MOVING	0x34	35.1	-977.0	-247.9	-0.63	-0.49	-1.19	-0.06647	0.11890	-0.77930	0.61133
234	IMU3	POSITION_3_EXTRA	0x35	137.1	-959.9	-258.2	0.56	-1.68	-1.12	-0.01917	0.14270	-0.78027	0.60889
234	IMU4	POSITION_4_EXTRA	0x36	157.6	-984.8	113.2	0.77	-0.49	-0.84	0.19299	-0.06580	-0.66064	0.72217
242	IMU0	POSITION_0_EXTRA	0x32	-933.5	150.3	282.1	-0.63	1.68	0.84	0.78467	-0.02490	0.59961	0.16016
242	IMU1	PARENT_BOTTOM_FIXED	0x33	-61.5	-915.5	417.7	0.07	-0.84	0.00	0.18372	-0.08508	0.53516	-0.82031
242	IMU2	CHILD_TOP_MOVING	0x34	35.6	-976.5	-247.9	-0.28	-0.21	-1.05	-0.06647	0.11890	-0.77930	0.61133
242	IMU3	POSITION_3_EXTRA	0x35	138.6	-958.9	-260.6	0.56	-1.61	-0.98	-0.01921	0.14282	-0.78027	0.60889
242	IMU4	POSITION_4_EXTRA	0x36	157.6	-984.8	114.2	0.70	-0.49	-0.77	0.19299	-0.06573	-0.66064	0.72217
250	IMU0	POSITION_0_EXTRA	0x32	-933.1	150.3	282.1	-0.49	2.24	0.70	0.78418	-0.02493	0.59961	0.16016
250	IMU1	PARENT_BOTTOM_FIXED	0x33	-62.0	-916.0	416.3	0.07	-0.91	0.00	0.18384	-0.08508	0.53516	-0.82031
250	IMU2	CHILD_TOP_MOVING	0x34	37.1	-976.5	-246.0	-0.14	-0.42	-1.05	-0.06647	0.11896	-0.77930	0.61133
250	IMU3	POSITION_3_EXTRA	0x35	138.1	-957.5	-262.5	0.35	-1.33	-0.77	-0.01924	0.14282	-0.78027	0.60889
250	IMU4	POSITION_4_EXTRA	0x36	158.1	-984.8	113.7	0.70	-0.42	-0.70	0.19299	-0.06573	-0.66064	0.72217
259	IMU0	POSITION_0_EXTRA	0x32	-934.0	148.4	277.2	-0.42	2.59	0.56	0.78418	-0.02496	0.59961	0.16016
259	IMU1	PARENT_BOTTOM_FIXED	0x33	-62.0	-916.0	417.2	0.00	-0.98	0.00	0.18384	-0.08508	0.53516	-0.82031
259	IMU2	CHILD_TOP_MOVING	0x34	37.6	-976.0	-242.5	-0.07	-0.77	-1.05	-0.06653	0.11902	-0.77930	0.61133
259	IMU3	POSITION_3_EXTRA	0x35	138.1	-957.0	-264.0	0.21	-1.05	-0.63	-0.01927	0.14294	-0.78027	0.60889
259	IMU4	POSITION_4_EXTRA	0x36	158.1	-984.3	114.2	0.91	-0.56	-0.70	0.19299	-0.06567	-0.66064	0.72217
267	IMU0	POSITION_0_EXTRA	0x32	-935.0	147.4	275.2	-0.49	2.52	0.42	0.78418	-0.02502	0.60010	0.16028
267	IMU1	PARENT_BOTTOM_FIXED	0x33	-61.0	-915.5	417.7	0.00	-0.98	0.00	0.18396	-0.08514	0.53516	-0.82031
267	IMU2	CHILD_TOP_MOVING	0x34	38.6	-975.5	-242.5	-0.07	-1.26	-0.98	-0.06659	0.11914	-0.77930	0.61133
267	IMU3	POSITION_3_EXTRA	0x35	139.1	-957.0	-263.5	0.14	-0.70	-0.63	-0.01927	0.14294	-0.78027	0.60889
267	IMU4	POSITION_4_EXTRA	0x36	158.6	-984.3	114.2	0.77	-0.63	-0.63	0.19299	-0.06567	-0.66064	0.72217
275	IMU0	POSITION_0_EXTRA	0x32	-935.5	147.4	273.8	-0.77	2.66	0.28	0.78418	-0.02510	0.60010	0.16028
275	IMU1	PARENT_BOTTOM_FIXED	0x33	-60.0	-916.0	417.2	0.07	-1.05	-0.07	0.18396	-0.08514	0.53516	-0.82031
275	IMU2	CHILD_TOP_MOVING	0x34	38.6	-975.5	-244.0	-0.07	-1.61	-0.98	-0.06665	0.11920	-0.77930	0.61133
275	IMU3	POSITION_3_EXTRA	0x35	139.1	-957.5	-263.5	0.21	-0.49	-0.56	-0.01926	0.14307	-0.78027	0.60889
275	IMU4	POSITION_4_EXTRA	0x36	159.1	-983.8	113.2	0.91	-0.70	-0.70	0.19299	-0.06561	-0.66064	0.72217
284	IMU0	POSITION_0_EXTRA	0x32	-936.0	147.9	273.3	-0.98	2.94	0.14	0.78369	-0.02521	0.60010	0.16028
284	IMU1	PARENT_BOTTOM_FIXED	0x33	-58.1	-915.5	416.8	0.14	-0.98	-0.07	0.18408	-0.08521	0.53516	-0.82031
284	IMU2	CHILD_TOP_MOVING	0x34	39.5	-975.0	-245.5	-0.14	-1.61	-0.98	-0.06671	0.11932	-0.77930	0.61133
284	IMU3	POSITION_3_EXTRA	0x35	140.5	-958.4	-260.6	0.70	-0.70	-0.63	-0.01926	0.14307	-0.78027	0.60889
284	IMU4	POSITION_4_EXTRA	0x36	159.1	-983.8	113.7	0.84	-0.77	-0.70	0.19299	-0.06555	-0.66064	0.72217
292	IMU0	POSITION_0_EXTRA	0x32	-935.5	148.8	276.2	-1.05	3.01	-0.07	0.78369	-0.02530	0.60059	0.16028
292	IMU1	PARENT_BOTTOM_FIXED	0x33	-57.1	-916.0	417.2	0.28	-1.12	-0.07	0.18408	-0.08527	0.53516	-0.82031
292	IMU2	CHILD_TOP_MOVING	0x34	40.0	-976.0	-245.0	-0.21	-1.26	-0.91	-0.06677	0.11938	-0.77930	0.61133
292	IMU3	POSITION_3_EXTRA	0x35	140.1	-959.4	-259.1	0.98	-1.05	-0.70	-0.01929	0.14319	-0.77979	0.60889
292	IMU4	POSITION_4_EXTRA	0x36	160.1	-985.3	114.7	0.63	-0.63	-0.63	0.19299	-0.06555	-0.66064	0.72217
300	IMU0	POSITION_0_EXTRA	0x32	-936.0	148.8	278.2	-1.05	3.15	-0.28	0.78369	-0.02542	0.60059	0.16040
